"súly"
"339" 1,82814515582463
"340" 0,961695353646119
"341" 2,62445339692483
"342" 1,50166118413055
"343" 1,0509852186759
"344" 0,667324368356107
"345" 0,541357749758377
"346" 1,506763965442
"347" 1,35587280531944
"348" 0,397189369489769
"349" 1,49136251183726
"350" 0,451032963778335
"351" 1,88695069002609
"352" 0,478685095444206
"353" 0,614649254900839
"354" 3,74637499207777
"355" 0,478740558895587
"356" 3,43679864638387
"357" 1,23911333668365
"358" 0,539998705960123
"359" 0,872245150131001
"360" 1,41730860176811
"361" 0,384298560759319
"362" 0,992950764812976
"363" 0,955076359559262
"364" 0,884754299808357
"365" 1,58319502227359
"366" 0,400182884110416
"367" 0,746574272766156
"368" 0,368018169513567
"369" 1,19850479283338
"370" 0,994614521762672
"371" 1,16278791088404
"372" 0,977775833898123
"373" 1,04135882169531
"374" 2,12093993209185
"375" 1,16413193566991
"376" 1,54419761135565
"377" 0,584429723439492
"378" 0,367021750919446
"379" 1,30161663721334
"380" 0,501826319387038
"381" 1,63117957332371
"382" 0,796550379332989
"383" 0,922856736287255
"384" 0,715871103975625
"385" 1,62149490853389
"386" 0,586923341893136
"387" 1,5380258138249
"388" 0,509384004502019
"389" 1,41387295178955
"390" 0,939408145907051
"391" 1,17660654778226
"392" 0,258281839234784
"393" 0,4290653481064
"394" 0,747175083021487
"395" 1,11596430539735
"396" 1,25277365619229
"397" 1,81216556398559
"398" 0,705944659482202
"399" 0,651865175444069
"400" 0,831549319246531
"401" 2,35047011402415
"402" 0,987206910679286
"403" 1,6244746880012
"404" 1,85514966164154
"405" 0,727659022583439
"406" 0,788981068616478
"407" 0,422995698233061
"408" 0,767225176806049
"409" 0,694036362944078
"410" 0,536963049013163
"411" 1,74297679912995
"412" 1,27653782954756
"413" 0,814495521240664
"414" 3,85360806487682
"415" 1,28070737589433
"416" 1,33184495035829
"417" 0,748578230961825
"418" 1,27835034321316
"419" 2,43754660924876
"420" 1,13932233276452
"421" 1,34140092094993
"422" 0,629519137886328
"423" 0,702720811815298
"424" 0,506593532854324
"425" 2,10994009497038
"426" 0,530000785165027
"427" 0,727157808911647
"428" 0,577491771355919
"429" 0,755466900674104
"430" 0,666257214638193
"431" 0,516848488616324
"432" 1,81866540890621
"433" 0,542436866175738
"434" 1,66517223270391
"435" 0,398310102441732
"436" 2,56189891263408
"437" 0,568948446550065
"438" 0,692343421857289
"439" 1,78358610887499
"440" 1,46561445165779
"441" 0,91302407837328
"442" 0,744945259622825
"443" 0,475000738292438
"444" 1,30775843069652
"445" 2,25850669074289
"446" 0,260444430286963
"447" 0,243117041870407
"448" 0,454112246463125
"449" 1,962115925917
"450" 0,313459963464959
"451" 2,0196200460476
"452" 1,33438504584059
"453" 0,663407722053883
"454" 1,28377079643728
"455" 0,249317651075742
"456" 0,713414476424107
"457" 1,99348887707909
"458" 3,53312988409529
"459" 3,18782596573922
"460" 1,61016785370328
"461" 1,09696895307369
"462" 1,50816869595832
"463" 0,663463973205578
"464" 0,778146940629967
"465" 1,71692954849755
"466" 0,966306277313663
"467" 0,587347352796916
"468" 0,712493914752348
"469" 1,70908112550673
"470" 0,569504327280318
"471" 0,474429447600049
"472" 0,416955514768894
"473" 1,79506951187292
"474" 1,69273027458731
"475" 0,868581035892501
"476" 0,913871823384794
"477" 0,902344166791975
"478" 0,74987459964528
"479" 0,336625473278408
"480" 1,14458852711027
"481" 0,32727369791624
"482" 1,27028847530472
"483" 0,564638516272653
"484" 1,34514286900958
"485" 2,8611885455428
"486" 2,61125285234962
"487" 2,57017537158384
"488" 0,543743942426951
"489" 1,5503176595882
"490" 2,27539991223285
"491" 1,0278548262318
"492" 1,08460670416297
"493" 0,695314571982288
"494" 2,27126400028075
"495" 1,2613588509138
"496" 0,850101392444249
"497" 1,24573657676754
"498" 3,5232530630758
"499" 0,604032940952227
"500" 0,718899311514161
"501" 0,723050946407579
"502" 0,444698000815937
"503" 0,592849314774182
"504" 0,432087311042247
"505" 0,900186516408634
"506" 1,48504202242059
"507" 1,20306411268081
"508" 0,848145747418647
"509" 0,908966640129608
"510" 0,760402400645308
"511" 0,868917779260607
"512" 1,26036365052521
"513" 1,93959609639318
"514" 1,07450572661642
"515" 1,34038934147952
"516" 0,701483740990398
"517" 0,938113327984432
"518" 2,20277145019829
"519" 0,62618002027677
"520" 0,746950398302412
"521" 2,82567656945601
"522" 0,585336086829653
"523" 2,39533895035659
"524" 0,985819941402532
"525" 1,14469771999886
"526" 1,05166036319787
"527" 0,776263062576915
"528" 3,36099590614326
"529" 1,18459598756238
"530" 2,403949994213
"531" 0,426149531780307
"532" 0,821864414349593
"533" 0,632540618612426
"534" 2,8068333894223
"535" 2,24943137660108
"536" 0,586586943633737
"537" 0,852809688177472
"538" 0,420665601224127
"539" 0,57204679350472
"540" 0,974885362429052
"541" 0,869520181464181
"542" 2,67050842167441
"543" 0,840871669555102
"544" 4,63883374930941
"545" 1,44450524763824
"546" 0,934161891392696
"547" 0,69756193044638
"548" 0,456226592488677
"549" 3,06241250275837
"550" 1,88893335376952
"551" 1,02994784259825
"552" 1,1694871869019
"553" 3,48444246426188
"554" 2,97827693418818
"555" 1,45175371376102
"556" 0,275265111994375
"557" 0,761722017383809
"558" 0,772093298617904
"559" 0,626338400630732
"560" 1,21002068726284
"561" 0,949942241391538
"562" 0,964096039220661
"563" 0,931052529992269
"564" 1,67525979505628
"565" 0,318915977048759
"566" 1,24626305212953
"567" 3,54251453835924
"568" 0,413003388715855
"569" 0,565809414276893
"570" 0,999563102029182
"571" 1,44139798896113
"572" 1,63913013676933
"573" 0,999765947744099
"574" 0,9505415663022
"575" 3,19073824226887
"576" 3,04030991857422
"577" 1,04695807387583
"578" 0,568300309783781
"579" 0,503951447008366
"580" 0,646113211571103
"581" 1,26281541490063
"582" 1,03251910118886
"583" 1,49154194162562
"584" 2,33022265725969
"585" 1,42053875157788
"586" 1,03451812011068
"587" 0,480199393080755
"588" 0,951806515872849
"589" 0,384879737380049
"590" 1,22863160085795
"591" 0,583614028334794
"592" 1,4739472028291
"593" 0,896809772999418
"594" 0,756206054356795
"595" 0,916444858799899
"596" 0,382808878937961
"597" 0,696596055917401
"598" 0,482413328924827
"599" 0,236253481041251
"600" 1,05425855237491
"601" 1,64617763848066
"602" 0,839448132854271
"603" 0,396689234146079
"604" 1,04761326953472
"605" 0,745168359691024
"606" 1,28793569309127
"607" 0,712708893808007
"608" 0,526474276116674
"609" 1,48823455173839
"610" 1,12782284118418
"611" 2,70407454209214
"612" 1,59582633917402
"613" 0,705769264570184
"614" 0,903592924695285
"615" 0,389621448377839
"616" 0,379340720926492
"617" 1,25940138244183
"618" 0,854027124208535
"619" 0,810640330908546
"620" 5,17932099159157
"621" 1,37202745846562
"622" 0,462228427966729
"623" 0,587415216156946
"624" 0,705408422834444
"625" 0,933985657488888
"626" 1,42197986786115
"627" 0,491336711247726
"628" 0,453670329000448
"629" 0,940686741425513
"630" 1,15708154842849
"631" 0,936212447553293
"632" 1,19683159275819
"633" 1,54854561666027
"634" 0,588681986922001
"635" 0,9116460453227
"636" 1,5623277249753
"637" 1,09571489001465
"638" 1,95626151279987
"639" 1,29927950015275
"640" 0,542498272996844
"641" 0,918042399961876
"642" 0,939537826625471
"643" 1,14243423949737
"644" 1,55778873752764
"645" 1,06972862876525
"646" 0,354123624586951
"647" 0,877752717684885
"648" 0,995590434256528
"649" 0,482188475982685
"650" 0,717682154615721
"651" 0,447152187225064
"652" 0,551468966273719
"653" 0,601010518648009
"654" 2,18325119476813
"655" 1,1577617401541
"656" 1,43109082374344
"657" 0,862032585840081
"658" 1,02356048661186
"659" 1,08815265737526
"660" 1,85887774326388
"661" 4,36790441112982
"662" 0,614728762224101
"663" 1,76757573121408
"664" 1,82034271798146
"665" 0,569529761862811
"666" 1,67756711696299
"667" 2,29335833506546
"668" 1,30142902360352
"669" 0,58764589273891
"670" 0,442118148535959
"671" 0,90426065747005
"672" 1,13729048696462
"673" 1,48124833690425
"674" 0,837032110085082
"675" 0,918279827209382
"676" 0,891479131602512
"677" 1,91862439398386
"678" 1,23016420221204
"679" 0,380878370947767
"680" 1,20652858113767
"681" 1,2257971301065
"682" 1,2246943610127
"683" 0,674145896238847
"684" 2,36405736059269
"685" 1,19052696100883
"686" 0,703478683811749
"687" 0,521409563489073
"688" 1,09997774287114
"689" 1,61274702025518
"690" 0,562205003293206
"691" 0,883695214587128
"692" 1,41637911505986
"693" 1,7614749778366
"694" 0,527713890694136
"695" 1,1347694502014
"696" 1,60749688257408
"697" 3,68671175687439
"698" 0,442355412290625
"699" 1,56504507804048
"700" 0,500674932930409
"701" 0,429634004059057
"702" 0,866042507338411
"703" 0,43842471061801
"704" 0,676733137036514
"705" 0,773025031086402
"706" 0,733321016296792
"707" 1,14922054844951
"708" 0,430837430472958
"709" 1,16914613369285
"710" 0,970396443032291
"711" 0,818542391991729
"712" 1,10307071585023
"713" 0,436553113722
"714" 1,98984479109814
"715" 4,87001618839671
"716" 1,84844800259762
"717" 2,22740177213222
"718" 0,9024288373166
"719" 0,701066966613399
"720" 1,91310168844509
"721" 0,404562762455468
"722" 0,92605536951806
"723" 0,635411465904832
"724" 0,836045930022268
"725" 1,3672480618963
"726" 2,41792341930503
"727" 1,29003528677539
"728" 0,691690277007225
"729" 1,31362274322171
"730" 0,725269839002357
"731" 1,54226319057213
"732" 0,738149194776544
"733" 0,311329573388503
"734" 0,805285407791874
"735" 0,459931613506246
"736" 1,03893028656691
"737" 0,667384405810645
"738" 0,902164989025176
"739" 0,565793869560984
"740" 1,25502388327505
"741" 0,44309558756491
"742" 0,212943804257758
"743" 1,1169612957173
"744" 0,873748461985362
"745" 0,835769027279043
"746" 1,29832076342895
"747" 1,14681056618873
"748" 0,347456600414262
"749" 0,211981964475681
"750" 0,979696139558266
"751" 1,99358268724324
"752" 0,605091622919637
"753" 0,248231447629865
"754" 0,323629308858252
"755" 0,373077242880365
"756" 1,43932663074524
"757" 2,63829672432539
"758" 2,06225992379275
"759" 0,642873335385142
"760" 2,55572702258036
"761" 1,6891572064753
"762" 0,433173688574543
"763" 0,550016784899613
"764" 1,69487481993885
"765" 3,38949050504045
"766" 1,77059176413884
"767" 1,93571965167319
"768" 2,09963166537777
"769" 1,41180973183112
"770" 1,62786719870306
"771" 0,823520934503872
"772" 0,786633411811478
"773" 0,799712639364916
"774" 0,681702227585247
"775" 0,965218130291462
"776" 1,36561716413973
"777" 0,887826628842722
"778" 0,831021236681751
"779" 1,74129211308445
"780" 2,30575654314787
"781" 2,37635479014298
"782" 0,169585629656265
"783" 0,657849736031675
"784" 0,213720187721304
"785" 1,33020263880308
"786" 0,778406096238027
"787" 0,682369636987076
"788" 1,166606113928
"789" 0,842659880813968
"790" 1,02469995051052
"791" 1,65056966809797
"792" 2,20012075275875
"793" 1,57011174004572
"794" 1,12030768953539
"795" 0,607287235094026
"796" 1,38771549116973
"797" 1,95657319195445
"798" 0,931238171522581
"799" 1,86069324031695
"800" 1,24338191809466
"801" 1,9057099919206
"802" 0,46303780880843
"803" 1,02140215182062
"804" 0,955500438918849
"805" 0,596298796558024
"806" 0,74387661760983
"807" 2,44825568244845
"808" 0,812236304526661
"809" 2,82925832538913
"810" 0,91283411658037
"811" 0,942493916672617
"812" 0,298711731876225
"813" 0,409367408106659
"814" 1,05879323397284
"815" 2,26415395584251
"816" 3,2709929144434
"817" 0,328006423735922
"818" 1,8353385956745
"819" 1,65997057464763
"820" 0,990591062045579
"821" 1,22521528844325
"822" 1,08317904935096
"823" 0,831757944324134
"824" 0,63177705981215
"825" 1,01468488678953
"826" 0,473738335930669
"827" 0,586964488601741
"828" 1,37918000975523
"829" 1,24995841219717
"830" 0,526103431880892
"831" 0,938758821120546
"832" 2,63924453037098
"833" 1,12464959822141
"834" 0,729803562409335
"835" 0,53733202811842
"836" 3,38086955511963
"837" 0,659546172025541
"838" 1,43815483857896
"839" 0,560182751146899
"840" 1,37761915588997
"841" 1,02594590391478
"842" 1,47751594835094
"843" 0,48016384155295
"844" 0,55267426859523
"845" 0,468722836448911
"846" 0,478865653165147
"847" 1,27551187451676
"848" 2,21204984944188
"849" 0,925247974902042
"850" 1,20871874405985
"851" 0,89576467956514
"852" 1,32707566285368
"853" 1,10772293496418
"854" 1,62139869325671
"855" 2,00289173448772
"856" 1,12463852705306
"857" 0,559067611820263
"858" 1,59148539609648
"859" 0,776289379436225
"860" 0,804559953304689
"861" 2,40824201463025
"862" 1,56868653794186
"863" 0,44628499868273
"864" 3,0344331554899
"865" 0,848962490585312
"866" 1,38029257070207
"867" 0,723499522303364
"868" 2,57765171834916
"869" 1,06080111715798
"870" 0,594354449641651
"871" 1,25358543779235
"872" 1,04333601137974
"873" 0,690865759751518
"874" 0,903693021634933
"875" 0,534424658493987
"876" 0,713795516720032
"877" 2,42679509456719
"878" 1,64796357781407
"879" 1,67264901478662
"880" 0,462810386305223
"881" 0,671483118297142
"882" 3,04906218783173
"883" 0,387329920954036
"884" 0,952551888636227
"885" 0,847282066134302
"886" 0,735199389984791
"887" 0,421803315759598
"888" 1,0257623570211
"889" 0,727692938661549
"890" 0,517027933054031
"891" 0,287489337917033
"892" 0,663591461566972
"893" 1,68622505371916
"894" 0,544838505078137
"895" 2,33696329630918
"896" 0,23055013355195
"897" 0,807357219369957
"898" 1,10539809546983
"899" 0,713111360005303
"900" 0,581774532030814
"901" 1,14087269137729
"902" 2,16881075177288
"903" 0,829470905741269
"904" 0,98440942110461
"905" 1,76387291724868
"906" 1,60108782159291
"907" 2,26891941478988
"908" 1,96742510267274
"909" 0,946231783583364
"910" 0,578394557980767
"911" 1,04144239409067
"912" 4,84701290479601
"913" 0,721222026404058
"914" 4,1491792305954
"915" 0,34802976451781
"916" 1,49260561111161
"917" 1,14314081278322
"918" 1,01815119952194
"919" 1,35577454446709
"920" 0,832742174282454
"921" 0,218283546615578
"922" 1,18211894876789
"923" 0,57272047905658
"924" 0,541558889386765
"925" 1,09816458238197
"926" 1,30132034922191
"927" 1,01193021944406
"928" 1,89574946796887
"929" 0,291808769378707
"930" 1,51512765342651
"931" 0,917768717490879
"932" 1,24709853901932
"933" 2,99867588366736
"934" 1,29555105473564
"935" 1,46950300241142
"936" 1,15718388278948
"937" 1,13115748580372
"938" 3,72019079033226
"939" 3,00691740830754
"940" 0,876567690844017
"941" 0,552759273199851
"942" 1,10422880519334
"943" 2,98211680309616
"944" 0,723076858774821
"945" 1,13452959687226
"946" 1,20424357385322
"947" 0,580237951925437
"948" 1,01271732865089
"949" 0,663239670571824
"950" 0,968205734942884
"951" 3,77081942959561
"952" 0,372798256071776
"953" 1,3001287994338
"954" 1,73033551559322
"955" 0,47621894665636
"956" 2,5997379897167
"957" 0,445073817105079
"958" 0,780759971346671
"959" 1,77525891681132
"960" 0,80964717848625
"961" 0,805892513641919
"962" 0,640041109153381
"963" 0,795343858101295
"964" 1,23696870372912
"965" 1,54866863494594
"966" 1,08116307461117
"967" 0,979620780512382
"968" 0,57958313965607
"969" 0,962944856614026
"970" 0,583281401799393
"971" 1,11218718967869
"972" 0,579877873344159
"973" 0,57993600819971
"974" 1,14570338300563
"975" 1,22044512303191
"976" 1,25442540744658
"977" 1,2769854071919
"978" 2,03573299471184
"979" 1,14245179058205
"980" 2,40394985185491
"981" 1,28906793678463
"982" 0,549078029903392
"983" 0,463466075384176
"984" 2,95038994632769
"985" 1,15381403380702
"986" 4,83119502337835
"987" 1,07881055705664
"988" 0,896957840764864
"989" 0,354108277689405
"990" 2,08209387967249
"991" 1,06904186248824
"992" 1,1356516954033
"993" 1,89854648516644
"994" 0,705365518166863
"995" 0,473788684094446
"996" 0,309414722210277
"997" 1,11638238870819
"998" 1,14241789306927
"999" 0,841018754144052
"1000" 0,325550541121166
